,id,sentence,difficulty,words_no,n_diff,char_no,avg_wordLength,stopwords_no,DET,NOUN,ADJ,VERB,ADP,PUNCT,CCONJ,ADV,num_words_before_first_verb,PRON,AUX,MISC,SCONJ,PROPN,LOC,NUM,PER,X,ORG,SYM,SPACE,INTJ,word,word_diff,avg_word_diff,word_freq,avg_word_freq,readability
960,960,C'est maintenant ou jamais.,A2,4,2,27,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'maintenant', 'ou', 'jamais']","[1, 0.0, 0.0, 0.0, 0.0, 1]",0.3333333333333333,"[0, 15.6, 12.76, 12.96, 12.84]",10.831999999999999,70.46
961,961,C'est déjà ça.,A1,3,1,14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'déjà', 'ça']","[1, 0.0, 0.0, 0.0, 1]",0.4,"[0, 15.6, 12.12, 14.67]",10.5975,108.28
962,962,Le réalisateur m'a d'abord demandé de me mettre devant la caméra.,B1,11,3,65,5.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'réalisateur', ""m'"", 'a', ""d'"", 'abord', 'demandé', 'de', 'me', 'mettre', 'devant', 'la', 'caméra']","[0.0, 0.08, 1, 0.0, 1, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 1]",0.22214285714285714,"[15.33, 8.15, 0, 14.96, 0, 10.68, 11.08, 15.79, 14.03, 11.28, 11.09, 15.23, 9.47]",10.545384615384616,63.36
963,963,Lucie a postulé pour travailler comme monitrice dans un camps de vacances international cet été.,B2,15,4,96,5.466666666666667,7.0,2.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['a', 'postulé', 'pour', 'travailler', 'comme', 'monitrice', 'dans', 'un', 'camps', 'de', 'vacances', 'international', 'cet', 'été']","[0.0, 1, 0.0, 0.01, 0.0, 1, 0.0, 0.0, 0.12, 0.0, 0.02, 0.1, 0.0, 0.0, 1]",0.21666666666666667,"[14.96, 0, 14.57, 10.7, 13.52, 0, 14.07, 15.14, 7.64, 15.79, 9.62, 7.87, 11.83, 12.82]",10.609285714285715,66.66
964,964,Cet indicateur reflète le niveau de sollicitation des réanimations mais aussi le niveau de tension sur les capacités hospitalières en réanimation.,C1,21,5,146,6.0,10.0,5.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cet', 'indicateur', 'reflète', 'le', 'niveau', 'de', 'sollicitation', 'des', 'réanimations', 'mais', 'aussi', 'le', 'niveau', 'de', 'tension', 'sur', 'les', 'capacités', 'hospitalières', 'en', 'réanimation']","[0.0, 1, 1, 0.0, 0.02, 0.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.02, 0.0, 0.05, 0.0, 0.0, 0.1, 1, 0.0, 1, 1]",0.32681818181818173,"[11.83, 0, 0, 15.33, 9.69, 15.79, 0, 14.3, 0, 14.15, 12.81, 15.33, 9.69, 15.79, 8.66, 13.59, 14.77, 7.88, 0, 14.74, 0]",9.254761904761907,31.13
965,965,J'aime la musique classique et le rock.,A1,7,1,39,4.714285714285714,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""J'"", 'aime', 'la', 'musique', 'classique', 'et', 'le', 'rock']","[1, 0.0, 0.0, 0.01, 0.05, 0.0, 0.0, 0.04, 1]",0.23333333333333334,"[0, 12.24, 15.23, 10.52, 8.68, 15.08, 15.33, 8.91]",10.74875,104.22
966,966,"Le lendemain il questionna les bûcherons : ceux-ci lui apprirent que, d'après une très ancienne légende, une Enchanteresse était endormie au centre de la forêt mystérieuse, attendant d'être réveillée.",B2,29,4,200,5.931034482758621,11.0,5.0,6.0,2.0,4.0,5.0,5.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'lendemain', 'il', 'questionna', 'les', 'bûcherons', 'ceux', 'ci', 'lui', 'apprirent', 'que', ""d'"", 'après', 'une', 'très', 'ancienne', 'légende', 'une', 'était', 'endormie', 'au', 'centre', 'de', 'la', 'forêt', 'mystérieuse', 'attendant', ""d'"", 'être', 'réveillée']","[0.0, 0.04, 0.0, 1, 0.0, 1, 1, 0.0, 1, 0.1, 0.0, 1, 0.0, 1, 1, 0.0, 0.0, 0.0, 0.03, 0.06, 1, 0.0, 0.0, 0.12, 0.0, 0.01, 0.0, 0.0, 0.04, 0.14, 1, 0.03, 1, 0.0, 0.07, 1]",0.3233333333333333,"[15.33, 8.92, 15.06, 0, 14.77, 0, 10.81, 7.89, 13.3, 0, 15.29, 0, 12.28, 14.66, 12.9, 9.09, 8.57, 14.66, 13.65, 7.65, 13.77, 9.95, 15.79, 15.23, 8.99, 7.46, 9.37, 0, 13.36, 8.36]",9.903666666666668,46.1
967,967,C'est pourquoi la définition de métriques des actifs intangibles et des connaissances ainsi que de normes sur la question permettant la comparaison d'entreprises apparaît comme un enjeu pour les entreprises,C2,30,6,206,5.9,16.0,6.0,10.0,1.0,3.0,7.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'pourquoi', 'la', 'définition', 'de', 'métriques', 'des', 'actifs', 'intangibles', 'et', 'des', 'connaissances', 'ainsi', 'que', 'de', 'normes', 'sur', 'la', 'question', 'permettant', 'la', 'comparaison', ""d'"", 'entreprises', 'apparaît', 'comme', 'un', 'enjeu', 'pour', 'les', 'entreprises']","[1, 0.0, 0.0, 0.0, 0.14, 0.0, 1, 0.0, 1, 1, 0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 1, 0.0, 0.19, 1, 0.11, 0.11, 0.0, 0.0, 1, 0.0, 0.0, 0.11]",0.27406250000000004,"[0, 15.6, 13.25, 15.23, 7.46, 15.79, 0, 14.3, 0, 0, 15.08, 14.3, 7.75, 10.74, 15.29, 15.79, 0, 13.59, 15.23, 11.33, 0, 15.23, 7.09, 0, 7.77, 7.85, 13.52, 15.14, 0, 14.57, 14.77, 7.77]",9.513749999999998,44.07
968,968,Vous devez revenir au bureau pour la réunion avec le directeur de l'entreprise Nysol.,A2,14,2,85,5.142857142857143,6.0,3.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Vous', 'devez', 'revenir', 'au', 'bureau', 'pour', 'la', 'réunion', 'avec', 'le', 'directeur', 'de', ""l'"", 'entreprise']","[0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.0, 1, 0.03, 1]",0.13866666666666666,"[15.16, 10.87, 10.38, 13.77, 11.02, 14.57, 15.23, 9.86, 13.89, 15.33, 9.73, 15.79, 0, 9.35]",11.782142857142857,75.03
969,969,"Outre que cela favoriserait notre épanouissement, un peu de paresse sauverait-il le monde ?",C1,14,5,91,5.571428571428571,7.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Outre', 'que', 'cela', 'favoriserait', 'notre', 'épanouissement', 'un', 'peu', 'de', 'paresse', 'sauverait', '-il', 'le', 'monde']","[0.13, 0.0, 0.0, 1, 0.0, 1, 1, 0.0, 0.0, 0.0, 1, 1, 1, 0.0, 0.0, 1]",0.445625,"[7.63, 15.29, 11.92, 0, 12.57, 0, 15.14, 12.63, 15.79, 0, 0, 0, 15.33, 12.37]",8.476428571428572,53.97
970,970,"On a pris les deux et on a des trucs à grignoter, car on ne sait pas combien de temps on va rester ici",A2,24,2,102,3.2916666666666665,17.0,3.0,1.0,0.0,6.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['On', 'a', 'pris', 'les', 'deux', 'et', 'on', 'a', 'des', 'trucs', 'à', 'grignoter', 'car', 'on', 'ne', 'sait', 'pas', 'combien', 'de', 'temps', 'on', 'va', 'rester', 'ici']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08039999999999999,"[14.67, 14.96, 11.62, 14.77, 12.72, 15.08, 14.67, 14.96, 14.3, 10.51, 15.08, 0, 11.29, 14.67, 14.87, 11.6, 15.43, 11.49, 15.79, 12.62, 14.67, 13.65, 11.36, 13.35]",13.08875,94.32
971,971,D'autre part les pays détenant une partie de la forêt tropicale en font une source de revenus optimale à court terme.,B2,21,4,117,4.619047619047619,9.0,4.0,7.0,4.0,2.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""D'"", 'autre', 'part', 'les', 'pays', 'détenant', 'une', 'partie', 'de', 'la', 'forêt', 'tropicale', 'en', 'font', 'une', 'source', 'de', 'revenus', 'optimale', 'à', 'court', 'terme']","[1, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.04, 1, 0.0, 0.0, 0.0, 0.03, 0.0, 0.07, 1, 0.0, 0.02, 0.04, 1]",0.2260869565217391,"[0, 12.67, 11.54, 14.77, 10.77, 0, 14.66, 11.33, 15.79, 15.23, 8.99, 0, 14.74, 10.83, 14.66, 9.18, 15.79, 8.39, 0, 15.08, 9.6, 9.06]",10.140000000000002,75.29
972,972,"Le jeudi et le vendredi, je reste chez moi et je travaille à la maison",A1,15,1,70,3.7333333333333334,10.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'jeudi', 'et', 'le', 'vendredi', 'je', 'reste', 'chez', 'moi', 'et', 'je', 'travaille', 'à', 'la', 'maison']","[0.0, 0.05, 0.0, 0.0, 0.03, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0]",0.068125,"[15.33, 8.73, 15.08, 15.33, 9.31, 15.78, 11.77, 12.15, 13.71, 15.08, 15.78, 10.63, 15.08, 15.23, 11.98]",13.398,96.1
973,973,Nous n'achetons pas de vin,A1,5,1,26,4.4,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Nous', ""n'"", 'achetons', 'pas', 'de', 'vin']","[0.0, 1, 1, 0.0, 0.0, 0.02]",0.33666666666666667,"[14.06, 0, 0, 15.43, 15.79, 9.82]",9.183333333333334,98.89
974,974,Je suis photographe,A1,3,1,19,5.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'suis', 'photographe']","[0.0, 0.0, 0.1]",0.03333333333333333,"[15.78, 13.93, 7.94]",12.549999999999999,78.84
975,975,Je suis complètement en sécurité car j'ai une entière confiance en lui.,B1,12,3,71,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'suis', 'complètement', 'en', 'sécurité', 'car', ""j'"", 'ai', 'une', 'entière', 'confiance', 'en', 'lui']","[0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 1]",0.1464285714285714,"[15.78, 13.93, 10.23, 14.74, 10.81, 11.29, 0, 14.56, 14.66, 9.04, 10.94, 14.74, 13.3]",11.84769230769231,77.06
976,976,"Le tout reposait sur une conscience claire, du moins chez les élites, de l'appartenance à une civilisation communce, conçue d'ailleurs comme indépassable et comme la seule vraie civilisation, fondée sur les valeurs du christianisme mais aussi du libéralisme des Lumières.",C2,40,6,271,5.8,22.0,7.0,11.0,3.0,3.0,12.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'tout', 'reposait', 'sur', 'une', 'conscience', 'claire', 'du', 'moins', 'chez', 'les', 'élites', 'de', ""l'"", 'appartenance', 'à', 'une', 'civilisation', 'communce', 'conçue', ""d'"", 'ailleurs', 'comme', 'indépassable', 'et', 'comme', 'la', 'seule', 'vraie', 'civilisation', 'fondée', 'sur', 'les', 'valeurs', 'du', 'christianisme', 'mais', 'aussi', 'du', 'libéralisme', 'des', 'Lumières']","[0.0, 0.0, 1, 0.0, 0.0, 0.03, 0.02, 1, 0.0, 0.0, 0.0, 0.0, 1, 1, 0.0, 1, 1, 0.0, 0.0, 0.11, 1, 1, 1, 1, 0.01, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.01, 0.11, 1, 1, 0.0, 0.0, 0.11, 0.0, 1, 0.0, 0.0, 0.0, 1, 0.0, 0.05, 1]",0.35,"[15.33, 13.88, 0, 13.59, 14.66, 9.17, 9.46, 13.95, 11.78, 12.15, 14.77, 0, 15.79, 0, 0, 15.08, 14.66, 7.78, 0, 0, 0, 10.25, 13.52, 0, 15.08, 13.52, 15.23, 11.58, 10.09, 7.78, 0, 13.59, 14.77, 7.81, 13.95, 0, 14.15, 12.81, 13.95, 0, 14.3, 8.62]",9.35833333333333,41.28
977,977,Vous avez des enfants ?,A1,5,1,23,3.8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Vous', 'avez', 'des', 'enfants']","[0.0, 0.0, 0.0, 0.0, 1]",0.2,"[15.16, 13.06, 14.3, 11.58]",13.524999999999999,107.26
978,978,Je suis triste sans elle.,A1,5,1,25,4.2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'suis', 'triste', 'sans', 'elle']","[0.0, 0.0, 0.01, 0.0, 0.0, 1]",0.16833333333333333,"[15.78, 13.93, 9.98, 12.39, 14.06]",13.228,128.33
979,979,"Le visage comprend une oreille de chaque côté, deux yeux surmontés par les sourcils et un nez au centre",B1,19,3,103,4.473684210526316,9.0,5.0,7.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'visage', 'comprend', 'une', 'oreille', 'de', 'chaque', 'côté', 'yeux', 'surmontés', 'par', 'les', 'sourcils', 'et', 'un', 'nez', 'au', 'centre']","[0.0, 0.01, 0.03, 0.0, 0.04, 0.0, 0.0, 0.0, 1, 0.0, 1, 0.0, 0.0, 0.16, 0.0, 0.0, 0.02, 0.0, 0.01]",0.11947368421052632,"[15.33, 10.45, 9.3, 14.66, 8.96, 15.79, 11.26, 11.14, 11.16, 0, 13.01, 14.77, 7.28, 15.08, 15.14, 9.81, 13.77, 9.95]",11.492222222222225,92.04
980,980,Je suis restée quatre semaines à Boston dans une famille.,A2,10,2,57,4.8,5.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'suis', 'restée', 'semaines', 'à', 'dans', 'une', 'famille']","[0.0, 0.0, 0.06, 0.01, 0.0, 0.0, 0.0, 0.0, 1]",0.11888888888888889,"[15.78, 13.93, 8.58, 10.48, 15.08, 14.07, 14.66, 11.63]",13.026249999999997,93.81
981,981,"La société SpaceX est fondée en 2002 par Elon Musk, devenu multimillionnaire en revendant l'entreprise PayPal.",B2,16,4,110,5.9375,4.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"['La', 'société', 'est', 'fondée', 'en', 'par', 'devenu', 'multimillionnaire', 'en', 'revendant', ""l'"", 'entreprise', 'PayPal']","[0.0, 0.02, 0.0, 1, 0.0, 0.0, 1, 0.01, 1, 0.0, 1, 1, 0.03, 1, 1]",0.4706666666666666,"[15.23, 9.83, 15.6, 0, 14.74, 13.01, 10.07, 0, 14.74, 0, 0, 9.35, 0]",7.890000000000001,50.92
982,982,"La vie en France est très différente de celle au Canada. Ici, il fait toujours chaud.",A2,16,2,85,4.375,10.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,16.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['La', 'vie', 'en', 'est', 'très', 'différente', 'de', 'celle', 'au', 'Ici', 'il', 'fait', 'toujours', 'chaud']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.01, 0.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.01, 1]",0.17999999999999997,"[15.23, 12.49, 14.74, 15.6, 12.9, 8.91, 15.79, 10.48, 13.77, 13.35, 15.06, 13.71, 12.6, 10.04]",13.190714285714284,103.2
983,983,"Contrairement à d'autres tribunaux compétents en matière constitutionnelle tels que la Cour suprême des États-Unis, le Conseil constitutionnel français ne se situe au sommet d'aucune hiérarchie de tribunaux, ni judiciaires ni administratifs.",C1,32,5,241,6.5625,13.0,4.0,7.0,9.0,1.0,6.0,3.0,2.0,2.0,24.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Contrairement', 'à', ""d'"", 'autres', 'tribunaux', 'compétents', 'en', 'matière', 'constitutionnelle', 'tels', 'que', 'la', 'Cour', 'suprême', 'des', 'le', 'Conseil', 'constitutionnel', 'français', 'ne', 'se', 'situe', 'au', 'sommet', ""d'"", 'aucune', 'hiérarchie', 'de', 'tribunaux', 'ni', 'judiciaires', 'ni', 'administratifs']","[0.09, 0.0, 1, 0.0, 1, 1, 0.0, 0.06, 1, 0.09, 0.0, 0.0, 0.02, 0.09, 0.0, 1, 0.0, 0.01, 1, 0.03, 0.0, 0.0, 1, 0.0, 0.06, 1, 0.0, 1, 0.0, 1, 1, 0.0, 1, 0.0, 1, 1]",0.40138888888888885,"[8.1, 15.08, 0, 11.91, 0, 0, 14.74, 8.49, 0, 8.06, 15.29, 15.23, 9.73, 8.08, 14.3, 15.33, 10.01, 0, 9.38, 14.87, 13.52, 0, 13.77, 8.48, 0, 11.22, 0, 15.79, 0, 11.21, 0, 11.21, 0]",7.993939393939394,34.68
984,984,"On a beau dire, mais la France ça reste quand même le pays des 400 fromages.",B1,16,3,76,3.8125,9.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['On', 'a', 'beau', 'dire', 'mais', 'la', 'ça', 'reste', 'quand', 'même', 'le', 'pays', 'des', 'fromages']","[0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1]",0.1875,"[14.67, 14.96, 10.96, 13.13, 14.15, 15.23, 14.67, 11.77, 13.15, 12.77, 15.33, 10.77, 14.3, 0]",12.561428571428575,109.8
985,985,"Un ange de l'hospitalité, envoyé par le prophète vient sauver le pacha.",B1,12,3,71,5.0,4.0,4.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Un', 'ange', 'de', ""l'"", 'hospitalité', 'envoyé', 'par', 'le', 'prophète', 'vient', 'sauver', 'le', 'pacha']","[0.0, 0.03, 0.0, 1, 0.17, 1, 0.01, 0.0, 0.0, 0.15, 0.0, 0.01, 0.0, 1, 1]",0.2913333333333333,"[15.14, 9.34, 15.79, 0, 7.21, 10.34, 13.01, 15.33, 7.42, 11.43, 10.48, 15.33, 0]",10.063076923076922,69.7
986,986,"Je l'aide en français et elle me donne un coup de main en anglais, parce que ce n'est pas ma matière préférée .",B1,23,3,111,3.869565217391304,12.0,2.0,6.0,0.0,2.0,3.0,2.0,1.0,2.0,9.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', ""l'"", 'aide', 'en', 'français', 'et', 'elle', 'me', 'donne', 'un', 'coup', 'de', 'main', 'en', 'anglais', 'parce', 'que', 'ce', ""n'"", 'est', 'pas', 'ma', 'matière', 'préférée']","[0.0, 1, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 1, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.06, 0.06, 1]",0.16038461538461538,"[15.78, 0, 11.32, 14.74, 9.38, 15.08, 14.06, 14.03, 11.05, 15.14, 11.44, 15.79, 11.14, 14.74, 9.74, 12.36, 15.29, 14.59, 0, 15.6, 15.43, 13.33, 8.49, 8.53]",11.960416666666665,96.35
987,987,"Si tu portes un nom arabe, tu as plus de mal à trouver du travail que si tu t'appelles François ou Sylvie.",A2,22,2,106,3.8636363636363638,12.0,2.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,8.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"['Si', 'tu', 'portes', 'un', 'nom', 'arabe', 'tu', 'as', 'plus', 'de', 'mal', 'à', 'trouver', 'du', 'travail', 'que', 'si', 'tu', ""t'"", 'appelles', 'ou']","[0.0, 0.0, 0.02, 0.0, 0.0, 0.12, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.03, 0.0, 1]",0.1378260869565217,"[14.01, 15.16, 9.73, 15.14, 11.84, 7.72, 15.16, 13.65, 13.85, 15.79, 12.15, 15.08, 11.63, 13.95, 11.62, 15.29, 14.01, 15.16, 0, 9.38, 12.96]",12.537142857142856,96.35
988,988,Le spectacle était épouvantable et charmant.,B2,6,4,44,6.5,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'spectacle', 'était', 'épouvantable', 'et', 'charmant']","[0.0, 0.02, 0.0, 0.15, 0.0, 0.03, 1]",0.17142857142857143,"[15.33, 9.66, 13.65, 7.43, 15.08, 9.09]",11.706666666666665,75.79
989,989,"Mais, une heure après, l'adjudant du régiment passant à portée du bivouac, les soldats allèrent lui raconter l'arrivée de cet étranger parlant mal français.",C1,24,5,156,5.541666666666667,8.0,5.0,7.0,1.0,5.0,5.0,4.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Mais', 'une', 'heure', 'après', ""l'"", 'adjudant', 'du', 'régiment', 'passant', 'à', 'portée', 'du', 'bivouac', 'les', 'soldats', 'allèrent', 'lui', 'raconter', ""l'"", 'arrivée', 'de', 'cet', 'étranger', 'parlant', 'mal', 'français']","[0.0, 1, 0.0, 0.0, 0.0, 1, 1, 1, 0.0, 0.14, 0.07, 0.0, 0.05, 0.0, 1, 1, 0.0, 0.02, 1, 0.0, 0.03, 1, 0.01, 0.0, 0.0, 0.03, 0.04, 0.0, 0.03, 1]",0.3139999999999999,"[14.15, 14.66, 11.44, 12.28, 0, 0, 13.95, 7.52, 8.31, 15.08, 8.67, 13.95, 0, 14.77, 9.44, 0, 13.3, 9.35, 0, 10.04, 15.79, 11.83, 9.22, 9.06, 12.15, 9.38]",9.397692307692308,57.52
990,990,"Premièrement, la source de l'illusion humaine du libre arbitre est l'ignorance des causes qui nous poussent à agir",C2,18,6,114,5.388888888888889,8.0,3.0,5.0,2.0,2.0,4.0,1.0,0.0,1.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Premièrement', 'la', 'source', 'de', ""l'"", 'illusion', 'humaine', 'du', 'libre', 'arbitre', 'est', ""l'"", 'ignorance', 'des', 'causes', 'qui', 'nous', 'poussent', 'à', 'agir']","[0.11, 1, 0.0, 0.03, 0.0, 1, 0.1, 0.03, 0.0, 0.01, 0.14, 0.0, 1, 0.17, 0.0, 0.14, 0.0, 0.0, 0.17, 0.0, 0.03]",0.18714285714285714,"[7.78, 15.23, 9.18, 15.79, 0, 7.94, 9.12, 13.95, 10.2, 7.45, 15.6, 0, 7.21, 14.3, 7.5, 14.17, 14.06, 7.2, 15.08, 9.32]",10.053999999999998,78.33
991,991,"Quand j'ai attteint mes 1 ans et demi, j'ai appris à marcher de manière autonome et assurée.",B1,17,3,92,4.470588235294118,5.0,1.0,4.0,0.0,4.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Quand', ""j'"", 'ai', 'attteint', 'mes', 'ans', 'et', 'demi', ""j'"", 'ai', 'appris', 'à', 'marcher', 'de', 'manière', 'autonome', 'et', 'assurée']","[0.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.04, 1, 1, 0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 1, 0.0, 1, 1]",0.3535,"[13.15, 0, 14.56, 0, 12.56, 12.18, 15.08, 8.88, 0, 14.56, 10.46, 15.08, 10.1, 15.79, 9.93, 0, 15.08, 0]",9.300555555555556,79.35
992,992,C'est un médicament qui est très bon pour soigner les problèmes d'estomac.,B1,12,3,74,5.25,6.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'un', 'médicament', 'qui', 'est', 'très', 'bon', 'pour', 'soigner', 'les', 'problèmes', ""d'"", 'estomac']","[1, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.01, 1, 0.05, 1]",0.21266666666666667,"[0, 15.6, 15.14, 8.15, 14.17, 15.6, 12.9, 12.93, 14.57, 8.65, 14.77, 10.54, 0, 8.79]",10.843571428571428,77.06
